antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
AGUA,FEIJAO PRETO,0.668806161745828,0.7188703465982028,0.5147625160462131,0.7696737044145875,1.0706710995338637,0.033977598744976134,1.220571245186137
FEIJAO PRETO,AGUA,0.7188703465982028,0.668806161745828,0.5147625160462131,0.7160714285714287,1.0706710995338637,0.033977598744976134,1.166468864291424
FRANGO EM PEDACOS,AGUA,0.17201540436456997,0.668806161745828,0.11553273427471117,0.6716417910447761,1.0042398372819206,0.0004877719204865877,1.0086357801377055
ARROZ,FEIJAO PRETO,0.18485237483953787,0.7188703465982028,0.16302952503209242,0.8819444444444444,1.2268477182539683,0.03014463426169292,2.3813335346975757
CAFE,ARROZ BRANCO,0.15532734274711169,0.6598202824133504,0.10397946084724005,0.6694214876033058,1.0145512428851657,0.0014913296893255407,1.0290436456996148
ARROZ BRANCO,FEIJAO PRETO,0.6598202824133504,0.7188703465982028,0.5930680359435173,0.8988326848249028,1.25034046692607,0.11874280083250799,2.778858497086996
FEIJAO PRETO,ARROZ BRANCO,0.7188703465982028,0.6598202824133504,0.5930680359435173,0.825,1.25034046692607,0.11874280083250799,1.9438841004951397
FRANGO EM PEDACOS,ARROZ BRANCO,0.17201540436456997,0.6598202824133504,0.13735558408215662,0.7985074626865671,1.2101893257448166,0.023856331394879388,1.688299339133742
"SALADA DE ALFACE, TOMATE E CEBOLA",ARROZ BRANCO,0.14377406931964057,0.6598202824133504,0.10783055198973042,0.75,1.1366731517509727,0.01296550496752856,1.3607188703465982
BIFE,FEIJAO PRETO,0.11938382541720154,0.7188703465982028,0.10654685494223363,0.89247311827957,1.241493855606759,0.020725362986350637,2.614505776636716
CAFE,FEIJAO PRETO,0.15532734274711169,0.7188703465982028,0.11553273427471117,0.743801652892562,1.034681227863046,0.003872513557917151,1.097312518116692
CARNE BOVINA,FEIJAO PRETO,0.32220795892169446,0.7188703465982028,0.2888318356867779,0.896414342629482,1.2469763801935116,0.05720608858003989,2.7139824232250414
FRANGO EM PEDACOS,FEIJAO PRETO,0.17201540436456997,0.7188703465982028,0.1514762516046213,0.880597014925373,1.2249733475479743,0.02781947824883288,2.3544608472400492
"SALADA DE ALFACE, TOMATE E CEBOLA",FEIJAO PRETO,0.14377406931964057,0.7188703465982028,0.12708600770218229,0.8839285714285714,1.229607780612245,0.023731092658538233,2.422040090846252
"AGUA, ACUCAR",ARROZ BRANCO,0.1810012836970475,0.6598202824133504,0.12323491655969192,0.6808510638297873,1.0318734994618761,0.0038065984335270836,1.065896448438169
"AGUA, ACUCAR",FEIJAO PRETO,0.1810012836970475,0.7188703465982028,0.14634146341463414,0.8085106382978723,1.1246960486322188,0.01622500786861797,1.468121523320496
"ACUCAR, FEIJAO PRETO",AGUA,0.21694480102695765,0.668806161745828,0.14634146341463414,0.6745562130177514,1.0085974854910333,0.001247443729082226,1.0176683393628192
"ACUCAR, ARROZ BRANCO",FEIJAO PRETO,0.18998716302952504,0.7188703465982028,0.17843388960205392,0.9391891891891891,1.306479247104247,0.041857751865810006,4.623020967051772
"ACUCAR, FEIJAO PRETO",ARROZ BRANCO,0.21694480102695765,0.6598202824133504,0.17843388960205392,0.8224852071005917,1.2465291368314415,0.03528930972033861,1.9163457424047923
"AGUA, CARNE BOVINA",ARROZ BRANCO,0.2503209242618742,0.6598202824133504,0.20282413350449294,0.8102564102564103,1.2279956100967775,0.03765731056405219,1.792839052145856
"ARROZ BRANCO, CARNE BOVINA",AGUA,0.25802310654685495,0.668806161745828,0.20282413350449294,0.7860696517412935,1.1753325503003218,0.03025668997315606,1.5481386392811296
"AGUA, ARROZ BRANCO",FEIJAO PRETO,0.46598202824133506,0.7188703465982028,0.42618741976893454,0.9146005509641874,1.2722746950019679,0.09120675761855246,3.2919375543500777
"AGUA, FEIJAO PRETO",ARROZ BRANCO,0.5147625160462131,0.6598202824133504,0.42618741976893454,0.827930174563591,1.25478133460124,0.08653667105551532,1.9769864746702381
"ARROZ BRANCO, FRANGO EM PEDACOS",AGUA,0.13735558408215662,0.668806161745828,0.10141206675224647,0.7383177570093458,1.1039338439736668,0.009547805767902956,1.2656335961855858
"AGUA, CARNE BOVINA",FEIJAO PRETO,0.2503209242618742,0.7188703465982028,0.22721437740693196,0.9076923076923077,1.262664835164835,0.04726608782201597,3.045571245186136
"FEIJAO PRETO, CARNE BOVINA",AGUA,0.2888318356867779,0.668806161745828,0.22721437740693196,0.7866666666666667,1.1762252079334614,0.03404186599125639,1.552471116816432
"FEIJAO PRETO, FRANGO EM PEDACOS",AGUA,0.1514762516046213,0.668806161745828,0.10526315789473684,0.6949152542372882,1.0390383551839684,0.003954907463404753,1.085579803166453
