antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"AGUA, CAFE COM LEITE, PAO FRANCES",MARGARINA COM OU SEM SAL,0.1643192488262911,0.4892018779342723,0.14084507042253522,0.8571428571428571,1.7521250342747463,0.060459785315964645,3.575586854460093
"AGUA, MARGARINA COM OU SEM SAL, CAFE COM LEITE, CAFE",ACUCAR,0.14647887323943662,0.7924882629107981,0.13708920187793427,0.9358974358974359,1.1809606270506745,0.021006414071282162,3.23718309859155
"MARGARINA COM OU SEM SAL, ACUCAR, CAFE COM LEITE, CAFE",AGUA,0.1643192488262911,0.8093896713615023,0.13708920187793427,0.8342857142857142,1.0307590321511435,0.004090899072053594,1.150234741784037
"AGUA, ACUCAR, CAFE COM LEITE, CAFE",MARGARINA COM OU SEM SAL,0.20938967136150236,0.4892018779342723,0.13708920187793427,0.6547085201793722,1.3383197197524594,0.034655381427847215,1.4793244314371077
"AGUA, MARGARINA COM OU SEM SAL, PAO FRANCES, CAFE",ACUCAR,0.14178403755868543,0.7924882629107981,0.12582159624413145,0.8874172185430463,1.11978594519946,0.013459410610769468,1.8431924882629107
"AGUA, ACUCAR, PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.14835680751173708,0.4892018779342723,0.12582159624413145,0.8481012658227848,1.7336427026895698,0.05324516740505632,3.3627543035993734
"AGUA, MARGARINA COM OU SEM SAL, ACUCAR, PAO FRANCES",CAFE,0.18309859154929578,0.5737089201877934,0.12582159624413145,0.6871794871794871,1.1977842125141633,0.02077630099847913,1.3627337797275452
"AGUA, MARGARINA COM OU SEM SAL, CAFE COM LEITE, PAO FRANCES",ACUCAR,0.14084507042253522,0.7924882629107981,0.12863849765258217,0.9133333333333334,1.152488151658768,0.017020432453878215,2.3943661971831016
"AGUA, MARGARINA COM OU SEM SAL, ACUCAR, PAO FRANCES",CAFE COM LEITE,0.18309859154929578,0.5887323943661972,0.12863849765258217,0.7025641025641026,1.193350509139983,0.02084242544468691,1.3827100534239924
"AGUA, ACUCAR, CAFE COM LEITE, PAO FRANCES",MARGARINA COM OU SEM SAL,0.14835680751173708,0.4892018779342723,0.12863849765258217,0.8670886075949369,1.7724555990184412,0.056062068813507046,3.843147775542147
ACUCAR,AGUA,0.5117150890346767,0.7928772258669166,0.41424554826616683,0.8095238095238095,1.0209951592930318,0.008518308038110212,1.0873945641986882
CAFE,ACUCAR,0.2296157450796626,0.5117150890346767,0.19306466729147143,0.8408163265306123,1.6431337370112882,0.07556682585426826,3.0674308509360073
CAFE COM LEITE,ACUCAR,0.12652296157450796,0.5117150890346767,0.1105904404873477,0.8740740740740741,1.7081264414597748,0.04584673194031738,3.877556645901098
ACUCAR,FEIJAO PRETO,0.5117150890346767,0.8706654170571696,0.4620431115276476,0.9029304029304029,1.0370578470686114,0.016510480118824167,1.3323902318261398
MARGARINA COM OU SEM SAL,ACUCAR,0.11527647610121837,0.5117150890346767,0.10121836925960637,0.8780487804878048,1.7158938622353255,0.042229657027867636,4.0039362699156476
ARROZ,AGUA,0.5098406747891284,0.7928772258669166,0.42830365510777885,0.8400735294117647,1.059525361563065,0.024062595246857943,1.2951125187172114
CAFE,AGUA,0.2296157450796626,0.7928772258669166,0.20056232427366447,0.8734693877551021,1.1016451970859267,0.01850522929953649,1.636938053632434
CAFE COM LEITE,AGUA,0.12652296157450796,0.7928772258669166,0.10121836925960637,0.8,1.0089834515366431,0.0009011944779440118,1.0356138706654174
CARNE BOVINA,AGUA,0.4329896907216495,0.7928772258669166,0.3570759137769447,0.8246753246753247,1.0401046943600136,0.01376824896858908,1.1813669339442536
FARINHA DE MANDIOCA,AGUA,0.3739456419868791,0.7928772258669166,0.3139643861293346,0.8395989974937343,1.0589268679974169,0.017471402885754772,1.2912810449859422
AGUA,FEIJAO PRETO,0.7928772258669166,0.8706654170571696,0.7019681349578257,0.8853427895981089,1.0168576496245234,0.011637354423275181,1.128010898656027
FEIJAO PRETO,AGUA,0.8706654170571696,0.7928772258669166,0.7019681349578257,0.806243272335845,1.0168576496245232,0.011637354423275181,1.0689836509424142
FRANGO EM PEDACOS,AGUA,0.28959700093720714,0.7928772258669166,0.23055295220243674,0.7961165048543689,1.0040854736165623,0.0009380854799651006,1.015887892176552
MACARRAO,AGUA,0.31865042174320524,0.7928772258669166,0.2661668228678538,0.835294117647059,1.0534974273397304,0.01351616045477827,1.2575311286651505
"SALADA DE ALFACE, TOMATE E CEBOLA",AGUA,0.25585754451733833,0.7928772258669166,0.2099343955014058,0.8205128205128205,1.0348548220888647,0.0070707753873774926,1.1539697415986077
ARROZ,FEIJAO PRETO,0.5098406747891284,0.8706654170571696,0.4761012183692596,0.9338235294117647,1.0725400493889699,0.03220057462127435,1.9543892533583265
"SALADA DE ALFACE, TOMATE E CEBOLA",ARROZ,0.25585754451733833,0.5098406747891284,0.15463917525773196,0.6043956043956045,1.185459760827408,0.024192592111122735,1.2390138498385923
ARROZ BRANCO,FEIJAO PRETO,0.49109653233364575,0.8706654170571696,0.4395501405810684,0.8950381679389312,1.0279932456306131,0.011969373441464926,1.2322058447644195
CAFE COM LEITE,FEIJAO PRETO,0.12652296157450796,0.8706654170571696,0.11715089034676664,0.925925925925926,1.0634692819838139,0.006991723240189415,1.746016869728213
CARNE BOVINA,FEIJAO PRETO,0.4329896907216495,0.8706654170571696,0.40581068416119964,0.9372294372294372,1.0764518939976422,0.028821534507579794,2.0604337006754347
